timestamp,cycle_id,distance_cm,weight_g,pir,fill_percent,hour,day_of_week,minute_of_day,delta_fill_3,delta_weight_3,pir_recent_3,fill_rate_15m,fill_rate_30m,weight_rate_15m,weight_rate_30m,pir_count_15m,pir_count_30m,time_to_full_minutes
2026-03-25 08:25:00,18,7.88,891.18,0,28.2,8,2,505,2.4,-46.12,0,0.16,0.1467,-3.0747,1.9703,0,0,235
2026-03-25 08:30:00,18,7.79,994.76,0,29.0,8,2,510,2.5,120.19,0,0.1667,0.16,8.0127,8.1153,0,0,230
2026-03-25 08:35:00,18,8.16,1159.87,1,29.6,8,2,515,2.2,78.21,1,0.1467,0.15,5.214,11.7083,1,1,225
2026-03-25 08:40:00,18,8.03,1177.15,1,30.8,8,2,520,2.6,285.97,2,0.1733,0.1667,19.0647,7.995,2,2,220
2026-03-25 08:45:00,18,7.78,1295.19,1,32.3,8,2,525,3.3,300.43,3,0.22,0.1933,20.0287,14.0207,3,3,215
2026-03-25 08:50:00,18,7.88,1132.14,0,32.8,8,2,530,3.2,-27.73,2,0.2133,0.18,-1.8487,1.6827,2,3,210
2026-03-25 08:55:00,18,7.89,1189.39,0,33.7,8,2,535,2.9,12.24,1,0.1933,0.1833,0.816,9.9403,1,3,205
2026-03-25 09:00:00,18,7.88,1178.69,0,33.7,9,2,540,1.4,-116.5,0,0.0933,0.1567,-7.7667,6.131,0,3,200
2026-03-25 09:05:00,18,7.54,1258.89,1,34.5,9,2,545,1.7,126.75,1,0.1133,0.1633,8.45,3.3007,1,3,195
2026-03-25 09:10:00,18,7.6,1211.49,0,34.8,9,2,550,1.1,22.1,1,0.0733,0.1333,1.4733,1.1447,1,2,190
2026-03-25 09:15:00,18,7.37,1315.69,1,35.2,9,2,555,1.5,137.0,2,0.1,0.0967,9.1333,0.6833,2,2,185
2026-03-25 09:20:00,18,7.73,1259.12,1,36.0,9,2,560,1.5,0.23,2,0.1,0.1067,0.0153,4.2327,2,3,180
2026-03-25 09:25:00,18,7.44,1281.69,0,36.2,9,2,565,1.4,70.2,2,0.0933,0.0833,4.68,3.0767,2,3,175
2026-03-25 09:30:00,18,7.42,1236.32,0,36.4,9,2,570,1.2,-79.37,1,0.08,0.09,-5.2913,1.921,1,3,170
2026-03-25 09:35:00,18,7.24,1443.67,0,36.9,9,2,575,0.9,184.55,0,0.06,0.08,12.3033,6.1593,0,2,165
2026-03-25 09:40:00,18,7.11,1312.66,0,37.2,9,2,580,1.0,30.97,0,0.0667,0.08,2.0647,3.3723,0,2,160
2026-03-25 09:45:00,18,7.57,1351.07,0,37.4,9,2,585,1.0,114.75,0,0.0667,0.0733,7.65,1.1793,0,1,155
2026-03-25 09:50:00,18,7.83,1433.06,0,38.0,9,2,590,1.1,-10.61,0,0.0733,0.0667,-0.7073,5.798,0,0,150
2026-03-25 09:55:00,18,6.68,1402.27,0,38.3,9,2,595,1.1,89.61,0,0.0733,0.07,5.974,4.0193,0,0,145
2026-03-25 10:00:00,18,7.13,1378.71,0,38.7,10,2,600,1.3,27.64,0,0.0867,0.0767,1.8427,4.7463,0,0,140
2026-03-25 10:05:00,18,7.69,1363.12,0,38.9,10,2,605,0.9,-69.94,0,0.06,0.0667,-4.6627,-2.685,0,0,135
2026-03-25 10:10:00,18,7.14,1324.17,0,39.0,10,2,610,0.7,-78.1,0,0.0467,0.06,-5.2067,0.3837,0,0,130
2026-03-25 10:15:00,18,6.79,1347.92,0,39.6,10,2,615,0.9,-30.79,0,0.06,0.0733,-2.0527,-0.105,0,0,125
2026-03-25 10:20:00,18,7.08,1393.41,0,40.3,10,2,620,1.4,30.29,0,0.0933,0.0767,2.0193,-1.3217,0,0,120
2026-03-25 10:25:00,18,6.8,1564.82,1,41.5,10,2,625,2.5,240.65,1,0.1667,0.1067,16.0433,5.4183,1,1,115
2026-03-25 10:30:00,18,6.73,1448.97,0,42.1,10,2,630,2.5,101.05,1,0.1667,0.1133,6.7367,2.342,1,1,110
2026-03-25 10:35:00,18,6.55,1507.53,0,42.7,10,2,635,2.4,114.12,1,0.16,0.1267,7.608,4.8137,1,1,105
2026-03-25 10:40:00,18,6.64,1507.59,0,43.3,10,2,640,1.8,-57.23,0,0.12,0.1433,-3.8153,6.114,0,1,100
2026-03-25 10:45:00,18,6.62,1526.32,0,43.7,10,2,645,1.6,77.35,0,0.1067,0.1367,5.1567,5.9467,0,1,95
2026-03-25 10:50:00,18,6.71,1420.42,0,43.7,10,2,650,1.0,-87.11,0,0.0667,0.1133,-5.8073,0.9003,0,1,90
2026-03-25 10:55:00,18,6.59,1478.67,0,44.4,10,2,655,1.1,-28.92,0,0.0733,0.0967,-1.928,-2.8717,0,0,85
2026-03-25 11:00:00,18,6.09,1580.3,1,45.6,11,2,660,1.9,53.98,1,0.1267,0.1167,3.5987,4.3777,1,1,80
2026-03-25 11:05:00,18,6.55,1547.0,0,45.6,11,2,665,1.9,126.58,1,0.1267,0.0967,8.4387,1.3157,1,1,75
2026-03-25 11:10:00,18,6.76,1684.31,0,46.2,11,2,670,1.8,205.64,1,0.12,0.0967,13.7093,5.8907,1,1,70
2026-03-25 11:15:00,18,6.17,1646.53,0,46.6,11,2,675,1.0,66.23,0,0.0667,0.0967,4.4153,4.007,0,1,65
2026-03-25 11:20:00,18,6.3,1636.77,0,47.2,11,2,680,1.6,89.77,0,0.1067,0.1167,5.9847,7.2117,0,1,60
2026-03-25 11:25:00,18,6.1,1760.22,0,47.7,11,2,685,1.5,75.91,0,0.1,0.11,5.0607,9.385,0,1,55
2026-03-25 11:30:00,18,6.48,1660.09,0,48.1,11,2,690,1.5,13.56,0,0.1,0.0833,0.904,2.6597,0,0,50
2026-03-25 11:35:00,18,6.13,1756.02,0,49.1,11,2,695,1.9,119.25,0,0.1267,0.1167,7.95,6.9673,0,0,45
2026-03-25 11:40:00,18,5.82,1671.94,0,49.6,11,2,700,1.9,-88.28,0,0.1267,0.1133,-5.8853,-0.4123,0,0,40
2026-03-25 11:45:00,18,5.84,1679.79,0,49.9,11,2,705,1.8,19.7,0,0.12,0.11,1.3133,1.1087,0,0,35
2026-03-25 11:50:00,18,5.67,1776.42,1,50.4,11,2,710,1.3,20.4,1,0.0867,0.1067,1.36,4.655,1,1,30
2026-03-25 11:55:00,18,5.92,1749.88,0,51.1,11,2,715,1.5,77.94,1,0.1,0.1133,5.196,-0.3447,1,1,25
2026-03-25 12:00:00,18,5.05,1794.51,0,52.6,12,2,720,2.7,114.72,1,0.18,0.15,7.648,4.4807,1,1,20
2026-03-25 12:05:00,18,5.9,1943.76,1,54.3,12,2,725,3.9,167.34,1,0.26,0.1733,11.156,6.258,1,2,15
2026-03-25 12:10:00,18,5.52,2007.27,1,56.7,12,2,730,5.6,257.39,2,0.3733,0.2367,17.1593,11.1777,2,3,10
2026-03-25 12:15:00,18,5.25,2053.33,1,58.8,12,2,735,6.2,258.82,3,0.4133,0.2967,17.2547,12.4513,3,4,5
2026-03-25 12:20:00,18,5.07,2169.74,1,60.7,12,2,740,6.4,225.98,3,0.4267,0.3433,15.0653,13.1107,3,4,0
2026-03-25 12:25:00,19,9.91,515.1,1,12.0,12,2,745,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,235
2026-03-25 12:30:00,19,9.76,473.84,1,14.1,12,2,750,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,230
2026-03-25 12:35:00,19,9.6,644.95,1,16.1,12,2,755,0.0,0.0,3,0.0,0.0,0.0,0.0,3,3,225
2026-03-25 12:40:00,19,9.02,591.65,1,18.3,12,2,760,6.3,76.55,3,0.42,0.0,5.1033,0.0,3,4,220
2026-03-25 12:45:00,19,9.03,701.12,1,20.3,12,2,765,6.2,227.28,3,0.4133,0.0,15.152,0.0,3,5,215
2026-03-25 12:50:00,19,8.64,907.57,1,22.3,12,2,770,6.2,262.62,3,0.4133,0.0,17.508,0.0,3,6,210
2026-03-25 12:55:00,19,8.92,923.85,1,24.2,12,2,775,5.9,332.2,3,0.3933,0.4067,22.1467,13.625,3,6,205
2026-03-25 13:00:00,19,8.21,985.17,1,25.7,13,2,780,5.4,284.05,3,0.36,0.3867,18.9367,17.0443,3,6,200
2026-03-25 13:05:00,19,8.35,908.39,1,27.0,13,2,785,4.7,0.82,3,0.3133,0.3633,0.0547,8.7813,3,6,195
2026-03-25 13:10:00,19,8.15,1112.91,1,29.6,13,2,790,5.4,189.06,3,0.36,0.3767,12.604,17.3753,3,6,190
2026-03-25 13:15:00,19,7.79,1063.67,1,31.7,13,2,795,6.0,78.5,3,0.4,0.38,5.2333,12.085,3,6,185
2026-03-25 13:20:00,19,7.57,1294.61,1,33.5,13,2,800,6.5,386.22,3,0.4333,0.3733,25.748,12.9013,3,6,180
2026-03-25 13:25:00,19,7.5,1198.25,0,35.2,13,2,805,5.6,85.34,2,0.3733,0.3667,5.6893,9.1467,2,5,175
2026-03-25 13:30:00,19,7.47,1342.72,1,37.5,13,2,810,5.8,279.05,2,0.3867,0.3933,18.6033,11.9183,2,5,170
2026-03-25 13:35:00,19,7.25,1322.68,0,39.2,13,2,815,5.7,28.07,1,0.38,0.4067,1.8713,13.8097,1,4,165
2026-03-25 13:40:00,19,7.05,1448.44,0,41.0,13,2,820,5.8,250.19,1,0.3867,0.38,16.6793,11.1843,1,3,160
2026-03-25 13:45:00,19,7.07,1508.87,1,42.6,13,2,825,5.1,166.15,1,0.34,0.3633,11.0767,14.84,1,3,155
2026-03-25 13:50:00,19,6.31,1503.63,0,43.9,13,2,830,4.7,180.95,1,0.3133,0.3467,12.0633,6.9673,1,2,150
2026-03-25 13:55:00,19,6.6,1611.69,1,45.7,13,2,835,4.7,163.25,2,0.3133,0.35,10.8833,13.7813,2,3,145
2026-03-25 14:00:00,19,6.56,1622.13,0,46.2,14,2,840,3.6,113.26,1,0.24,0.29,7.5507,9.3137,1,2,140
2026-03-25 14:05:00,19,6.1,1729.47,0,47.0,14,2,845,3.1,225.84,1,0.2067,0.26,15.056,13.5597,1,2,135
2026-03-25 14:10:00,19,6.41,1643.87,0,47.4,14,2,850,1.7,32.18,0,0.1133,0.2133,2.1453,6.5143,0,2,130
2026-03-25 14:15:00,19,6.29,1824.94,1,48.3,14,2,855,2.1,202.81,1,0.14,0.19,13.5207,10.5357,1,2,125
2026-03-25 14:20:00,19,6.07,1764.24,1,49.4,14,2,860,2.4,34.77,2,0.16,0.1833,2.318,8.687,2,3,120
2026-03-25 14:25:00,19,6.51,1752.24,0,49.6,14,2,865,2.2,108.37,2,0.1467,0.13,7.2247,4.685,2,2,115
2026-03-25 14:30:00,19,5.97,1675.75,0,50.1,14,2,870,1.8,-149.19,1,0.12,0.13,-9.946,1.7873,1,2,110
2026-03-25 14:35:00,19,5.86,1883.43,1,50.8,14,2,875,1.4,119.19,1,0.0933,0.1267,7.946,5.132,1,3,105
2026-03-25 14:40:00,19,5.41,1903.73,0,50.9,14,2,880,1.3,151.49,1,0.0867,0.1167,10.0993,8.662,1,3,100
2026-03-25 14:45:00,19,6.0,1806.9,0,51.2,14,2,885,1.1,131.15,1,0.0733,0.0967,8.7433,-0.6013,1,2,95
2026-03-25 14:50:00,19,5.59,1842.39,1,52.0,14,2,890,1.2,-41.04,1,0.08,0.0867,-2.736,2.605,1,2,90
2026-03-25 14:55:00,19,5.79,1995.8,1,53.2,14,2,895,2.3,92.07,2,0.1533,0.12,6.138,8.1187,2,3,85
2026-03-25 15:00:00,19,5.71,1958.08,0,53.6,15,2,900,2.4,151.18,2,0.16,0.1167,10.0787,9.411,2,3,80
2026-03-25 15:05:00,19,5.76,1851.08,0,53.7,15,2,905,1.7,8.69,1,0.1133,0.0967,0.5793,-1.0783,1,2,75
2026-03-25 15:10:00,19,5.71,1966.38,0,54.3,15,2,910,1.1,-29.42,0,0.0733,0.1133,-1.9613,2.0883,0,2,70
2026-03-25 15:15:00,19,5.33,1862.27,0,54.8,15,2,915,1.2,-95.81,0,0.08,0.12,-6.3873,1.8457,0,2,65
2026-03-25 15:20:00,19,5.51,1858.19,0,54.9,15,2,920,1.2,7.11,0,0.08,0.0967,0.474,0.5267,0,1,60
2026-03-25 15:25:00,19,5.24,1948.22,0,55.6,15,2,925,1.3,-18.16,0,0.0867,0.08,-1.2107,-1.586,0,0,55
2026-03-25 15:30:00,19,5.77,1987.8,0,55.6,15,2,930,0.8,125.53,0,0.0533,0.0667,8.3687,0.9907,0,0,50
2026-03-25 15:35:00,19,5.22,2064.37,1,56.1,15,2,935,1.2,206.18,1,0.08,0.08,13.7453,7.1097,1,1,45
2026-03-25 15:40:00,19,5.14,1931.45,0,56.1,15,2,940,0.5,-16.77,1,0.0333,0.06,-1.118,-1.1643,1,1,40
2026-03-25 15:45:00,19,5.16,2075.64,1,56.4,15,2,945,0.8,87.84,2,0.0533,0.0533,5.856,7.1123,2,2,35
2026-03-25 15:50:00,19,5.16,1890.78,0,56.6,15,2,950,0.5,-173.59,1,0.0333,0.0567,-11.5727,1.0863,1,2,30
2026-03-25 15:55:00,19,5.35,2095.68,1,57.3,15,2,955,1.2,164.23,2,0.08,0.0567,10.9487,4.9153,2,3,25
2026-03-25 16:00:00,19,5.32,1930.27,0,57.6,16,2,960,1.2,-145.37,1,0.08,0.0667,-9.6913,-1.9177,1,3,20
2026-03-25 16:05:00,19,5.3,2017.02,0,58.0,16,2,965,1.4,126.24,1,0.0933,0.0633,8.416,-1.5783,1,2,15
2026-03-25 16:10:00,19,5.15,2078.1,1,58.8,16,2,970,1.5,-17.58,1,0.1,0.09,-1.172,4.8883,1,3,10
2026-03-25 16:15:00,19,5.93,2145.99,1,59.7,16,2,975,2.1,215.72,2,0.14,0.11,14.3813,2.345,2,3,5
2026-03-25 16:20:00,19,4.38,2170.61,1,60.7,16,2,980,2.7,153.59,3,0.18,0.1367,10.2393,9.3277,3,4,0
2026-03-25 16:25:00,20,9.9,294.37,0,8.1,16,2,985,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,275
2026-03-25 16:30:00,20,10.01,310.55,0,8.5,16,2,990,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,270
2026-03-25 16:35:00,20,9.64,314.07,0,9.3,16,2,995,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,265
2026-03-25 16:40:00,20,9.63,352.74,0,9.7,16,2,1000,1.6,58.37,0,0.1067,0.0,3.8913,0.0,0,0,260
2026-03-25 16:45:00,20,10.06,253.78,0,9.9,16,2,1005,1.4,-56.77,0,0.0933,0.0,-3.7847,0.0,0,0,255
2026-03-25 16:50:00,20,10.23,306.7,0,10.4,16,2,1010,1.1,-7.37,0,0.0733,0.0,-0.4913,0.0,0,0,250
2026-03-25 16:55:00,20,10.36,457.82,1,11.0,16,2,1015,1.3,105.08,1,0.0867,0.0967,7.0053,5.4483,1,1,245
2026-03-25 17:00:00,20,10.1,307.97,0,11.2,17,2,1020,1.3,54.19,1,0.0867,0.09,3.6127,-0.086,1,1,240
2026-03-25 17:05:00,20,9.79,427.77,0,11.9,17,2,1025,1.5,121.07,1,0.1,0.0867,8.0713,3.79,1,1,235
2026-03-25 17:10:00,20,9.21,441.94,1,12.4,17,2,1030,1.4,-15.88,1,0.0933,0.09,-1.0587,2.9733,1,2,230
2026-03-25 17:15:00,20,10.16,334.71,0,13.1,17,2,1035,1.9,26.74,1,0.1267,0.1067,1.7827,2.6977,1,2,225
2026-03-25 17:20:00,20,9.88,486.71,0,13.6,17,2,1040,1.7,58.94,1,0.1133,0.1067,3.9293,6.0003,1,2,220
2026-03-25 17:25:00,20,9.08,531.9,0,14.1,17,2,1045,1.7,89.96,0,0.1133,0.1033,5.9973,2.4693,0,1,215
2026-03-25 17:30:00,20,9.6,601.0,0,14.6,17,2,1050,1.5,266.29,0,0.1,0.1133,17.7527,9.7677,0,1,210
2026-03-25 17:35:00,20,9.53,548.82,0,15.1,17,2,1055,1.5,62.11,0,0.1,0.1067,4.1407,4.035,0,1,205
2026-03-25 17:40:00,20,9.38,608.94,1,15.7,17,2,1060,1.6,77.04,1,0.1067,0.11,5.136,5.5667,1,1,200
2026-03-25 17:45:00,20,9.26,591.55,1,16.1,17,2,1065,1.5,-9.45,2,0.1,0.1,-0.63,8.5613,2,2,195
2026-03-25 17:50:00,20,9.31,605.84,1,16.2,17,2,1070,1.1,57.02,3,0.0733,0.0867,3.8013,3.971,3,3,190
2026-03-25 17:55:00,20,9.27,512.98,0,16.5,17,2,1075,0.8,-95.96,2,0.0533,0.08,-6.3973,-0.6307,2,3,185
2026-03-25 18:00:00,20,8.89,520.26,0,17.5,18,2,1080,1.4,-71.29,1,0.0933,0.0967,-4.7527,-2.6913,1,3,180
2026-03-25 18:05:00,20,9.32,758.52,1,19.1,18,2,1085,2.9,152.68,1,0.1933,0.1333,10.1787,6.99,1,4,175
2026-03-25 18:10:00,20,8.91,624.09,0,20.0,18,2,1090,3.5,111.11,1,0.2333,0.1433,7.4073,0.505,1,3,170
2026-03-25 18:15:00,20,8.73,872.4,0,21.5,18,2,1095,4.0,352.14,1,0.2667,0.18,23.476,9.3617,1,2,165
2026-03-25 18:20:00,20,8.85,763.74,0,22.5,18,2,1100,3.4,5.22,0,0.2267,0.21,0.348,5.2633,0,1,160
2026-03-25 18:25:00,20,8.66,889.03,0,24.2,18,2,1105,4.2,264.94,0,0.28,0.2567,17.6627,12.535,0,1,155
2026-03-25 18:30:00,20,8.16,972.13,1,26.0,18,2,1110,4.5,99.73,1,0.3,0.2833,6.6487,15.0623,1,2,150
2026-03-25 18:35:00,20,8.27,1089.49,0,27.7,18,2,1115,5.2,325.75,1,0.3467,0.2867,21.7167,11.0323,1,1,145
2026-03-25 18:40:00,20,8.45,1002.17,1,29.0,18,2,1120,4.8,113.14,2,0.32,0.3,7.5427,12.6027,2,2,140
2026-03-25 18:45:00,20,7.22,993.41,1,30.0,18,2,1125,4.0,21.28,2,0.2667,0.2833,1.4187,4.0337,2,3,135
2026-03-25 18:50:00,20,8.08,1147.84,1,31.8,18,2,1130,4.1,58.35,3,0.2733,0.31,3.89,12.8033,3,4,130
2026-03-25 18:55:00,20,7.65,1172.39,1,33.5,18,2,1135,4.5,170.22,3,0.3,0.31,11.348,9.4453,3,5,125
2026-03-25 19:00:00,20,7.22,1244.51,1,35.8,19,2,1140,5.8,251.1,3,0.3867,0.3267,16.74,9.0793,3,5,120
2026-03-25 19:05:00,20,7.28,1471.97,1,37.5,19,2,1145,5.7,324.13,3,0.38,0.3267,21.6087,12.7493,3,6,115
2026-03-25 19:10:00,20,6.63,1390.29,1,39.4,19,2,1150,5.9,217.9,3,0.3933,0.3467,14.5267,12.9373,3,6,110
2026-03-25 19:15:00,20,6.83,1436.31,1,41.1,19,2,1155,5.3,191.8,3,0.3533,0.37,12.7867,14.7633,3,6,105
2026-03-25 19:20:00,20,6.81,1507.79,0,42.5,19,2,1160,5.0,35.82,2,0.3333,0.3567,2.388,11.9983,2,5,100
2026-03-25 19:25:00,20,6.71,1470.9,0,44.3,19,2,1165,4.9,80.61,1,0.3267,0.36,5.374,9.9503,1,4,95
2026-03-25 19:30:00,20,5.9,1768.2,1,45.8,19,2,1170,4.7,331.89,1,0.3133,0.3333,22.126,17.4563,1,4,90
2026-03-25 19:35:00,20,6.15,1684.48,0,47.2,19,2,1175,4.7,176.69,1,0.3133,0.3233,11.7793,7.0837,1,3,85
2026-03-25 19:40:00,20,6.26,1689.37,0,48.9,19,2,1180,4.6,218.47,1,0.3067,0.3167,14.5647,9.9693,1,2,80
2026-03-25 19:45:00,20,6.02,1694.45,1,51.1,19,2,1185,5.3,-73.75,1,0.3533,0.3333,-4.9167,8.6047,1,2,75
2026-03-25 19:50:00,20,5.91,1920.0,1,53.2,19,2,1190,6.0,235.52,2,0.4,0.3567,15.7013,13.7403,2,3,70
2026-03-25 19:55:00,20,5.65,1944.68,0,54.7,19,2,1195,5.8,255.31,2,0.3867,0.3467,17.0207,15.7927,2,3,65
2026-03-25 20:00:00,20,5.62,1902.6,0,55.0,20,2,1200,3.9,208.15,1,0.26,0.3067,13.8767,4.48,1,2,60
2026-03-25 20:05:00,20,5.85,1993.06,0,55.7,20,2,1205,2.5,73.06,0,0.1667,0.2833,4.8707,10.286,0,2,55
2026-03-25 20:10:00,20,5.17,1839.79,1,56.3,20,2,1210,1.6,-104.89,1,0.1067,0.2467,-6.9927,5.014,1,3,50
2026-03-25 20:15:00,20,5.86,1964.07,0,56.3,20,2,1215,1.3,61.47,1,0.0867,0.1733,4.098,8.9873,1,2,45
2026-03-25 20:20:00,20,5.86,2087.51,0,57.0,20,2,1220,1.3,94.45,1,0.0867,0.1267,6.2967,5.5837,1,1,40
2026-03-25 20:25:00,20,5.64,1991.98,0,57.4,20,2,1225,1.1,152.19,0,0.0733,0.09,10.146,1.5767,0,1,35
2026-03-25 20:30:00,20,5.55,1967.26,0,57.6,20,2,1230,1.3,3.19,0,0.0867,0.0867,0.2127,2.1553,0,1,30
2026-03-25 20:35:00,20,4.98,2116.06,0,58.4,20,2,1235,1.4,28.55,0,0.0933,0.09,1.9033,4.1,0,1,25
2026-03-25 20:40:00,20,5.01,2060.76,0,58.6,20,2,1240,1.2,68.78,0,0.08,0.0767,4.5853,7.3657,0,0,20
2026-03-25 20:45:00,20,5.1,2160.1,0,59.4,20,2,1245,1.8,192.84,0,0.12,0.1033,12.856,6.5343,0,0,15
2026-03-25 20:50:00,20,4.88,2101.33,0,59.9,20,2,1250,1.5,-14.73,0,0.1,0.0967,-0.982,0.4607,0,0,10
2026-03-25 20:55:00,20,4.96,2148.68,1,60.0,20,2,1255,1.4,87.92,1,0.0933,0.0867,5.8613,5.2233,1,1,5
2026-03-25 21:00:00,20,5.04,2225.4,0,60.9,21,2,1260,1.5,65.3,1,0.1,0.11,4.3533,8.6047,1,1,0
2026-03-25 21:05:00,21,10.05,162.13,0,6.9,21,2,1265,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,600
2026-03-25 21:10:00,21,10.22,238.59,0,6.9,21,2,1270,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,595
2026-03-25 21:15:00,21,10.17,296.59,0,7.4,21,2,1275,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,590
2026-03-25 21:20:00,21,10.13,258.55,0,7.4,21,2,1280,0.5,96.42,0,0.0333,0.0,6.428,0.0,0,0,585
2026-03-25 21:25:00,21,10.0,248.0,0,8.1,21,2,1285,1.2,9.41,0,0.08,0.0,0.6273,0.0,0,0,580
2026-03-25 21:30:00,21,10.4,381.07,1,8.4,21,2,1290,1.0,84.48,1,0.0667,0.0,5.632,0.0,1,1,575
2026-03-25 21:35:00,21,9.69,332.51,1,9.1,21,2,1295,1.7,73.96,2,0.1133,0.0733,4.9307,5.6793,2,2,570
2026-03-25 21:40:00,21,10.14,298.35,0,9.6,21,2,1300,1.5,50.35,2,0.1,0.09,3.3567,1.992,2,2,565
2026-03-25 21:45:00,21,9.87,488.36,1,10.7,21,2,1305,2.3,107.29,2,0.1533,0.11,7.1527,6.3923,2,3,560
2026-03-25 21:50:00,21,10.33,391.72,1,11.0,21,2,1310,1.9,59.21,2,0.1267,0.12,3.9473,4.439,2,4,555
2026-03-25 21:55:00,21,9.81,301.8,0,11.5,21,2,1315,1.9,3.45,2,0.1267,0.1133,0.23,1.7933,2,4,550
2026-03-25 22:00:00,21,9.39,558.6,1,12.1,22,2,1320,1.4,70.24,2,0.0933,0.1233,4.6827,5.9177,2,4,545
2026-03-25 22:05:00,21,10.01,504.79,0,12.2,22,2,1325,1.2,113.07,1,0.08,0.1033,7.538,5.7427,1,3,540
2026-03-25 22:10:00,21,10.02,381.22,0,12.5,22,2,1330,1.0,79.42,1,0.0667,0.0967,5.2947,2.7623,1,3,535
2026-03-25 22:15:00,21,9.72,511.64,1,13.7,22,2,1335,1.6,-46.96,1,0.1067,0.1,-3.1307,0.776,1,3,530
2026-03-25 22:20:00,21,9.63,605.67,0,13.7,22,2,1340,1.5,100.88,1,0.1,0.09,6.7253,7.1317,1,2,525
2026-03-25 22:25:00,21,9.42,532.89,0,13.8,22,2,1345,1.3,151.67,1,0.0867,0.0767,10.1113,7.703,1,2,520
2026-03-25 22:30:00,21,9.34,621.13,0,14.0,22,2,1350,0.3,109.49,0,0.02,0.0633,7.2993,2.0843,0,1,515
2026-03-25 22:35:00,21,9.4,492.72,0,14.5,22,2,1355,0.8,-112.95,0,0.0533,0.0767,-7.53,-0.4023,0,1,510
2026-03-25 22:40:00,21,9.6,503.9,0,14.8,22,2,1360,1.0,-28.99,0,0.0667,0.0767,-1.9327,4.0893,0,1,505
2026-03-25 22:45:00,21,9.37,434.23,0,14.9,22,2,1365,0.9,-186.9,0,0.06,0.04,-12.46,-2.5803,0,0,500
2026-03-25 22:50:00,21,9.04,523.15,0,14.9,22,2,1370,0.4,30.43,0,0.0267,0.04,2.0287,-2.7507,0,0,495
2026-03-25 22:55:00,21,9.21,472.63,0,15.4,22,2,1375,0.6,-31.27,0,0.04,0.0533,-2.0847,-2.0087,0,0,490
2026-03-25 23:00:00,21,9.09,461.43,0,15.7,23,2,1380,0.8,27.2,0,0.0533,0.0567,1.8133,-5.3233,0,0,485
2026-03-25 23:05:00,21,9.84,532.89,1,16.2,23,2,1385,1.3,9.74,1,0.0867,0.0567,0.6493,1.339,1,1,480
2026-03-25 23:10:00,21,8.98,518.13,0,16.6,23,2,1390,1.2,45.5,1,0.08,0.06,3.0333,0.4743,1,1,475
2026-03-25 23:15:00,21,9.12,598.38,0,17.2,23,2,1395,1.5,136.95,1,0.1,0.0767,9.13,5.4717,1,1,470
2026-03-25 23:20:00,21,9.5,552.23,0,17.2,23,2,1400,1.0,19.34,0,0.0667,0.0767,1.2893,0.9693,0,1,465
2026-03-25 23:25:00,21,9.02,673.17,0,18.2,23,2,1405,1.6,155.04,0,0.1067,0.0933,10.336,6.6847,0,1,460
2026-03-25 23:30:00,21,9.44,710.95,0,18.2,23,2,1410,1.0,112.57,0,0.0667,0.0833,7.5047,8.3173,0,1,455
2026-03-25 23:35:00,21,9.04,686.8,0,18.8,23,2,1415,1.6,134.57,0,0.1067,0.0867,8.9713,5.1303,0,0,450
2026-03-25 23:40:00,21,8.5,609.88,0,19.2,23,2,1420,1.0,-63.29,0,0.0667,0.0867,-4.2193,3.0583,0,0,445
2026-03-25 23:45:00,21,9.06,711.34,0,20.3,23,2,1425,2.1,0.39,0,0.14,0.1033,0.026,3.7653,0,0,440
2026-03-25 23:50:00,21,8.65,717.68,0,20.6,23,2,1430,1.8,30.88,0,0.12,0.1133,2.0587,5.515,0,0,435
2026-03-25 23:55:00,21,8.87,692.05,0,20.9,23,2,1435,1.7,82.17,0,0.1133,0.09,5.478,0.6293,0,0,430
2026-03-26 00:00:00,21,9.4,768.23,0,21.5,0,3,0,1.2,56.89,0,0.08,0.11,3.7927,1.9093,0,0,425
2026-03-26 00:05:00,21,8.73,946.76,1,22.4,0,3,5,1.8,229.08,1,0.12,0.12,15.272,8.6653,1,1,420
2026-03-26 00:10:00,21,8.49,815.46,0,22.6,0,3,10,1.7,123.41,1,0.1133,0.1133,8.2273,6.8527,1,1,415
2026-03-26 00:15:00,21,8.65,864.76,0,23.2,0,3,15,1.7,96.53,1,0.1133,0.0967,6.4353,5.114,1,1,410
2026-03-26 00:20:00,21,8.52,833.22,0,23.3,0,3,20,0.9,-113.54,0,0.06,0.09,-7.5693,3.8513,0,1,405
2026-03-26 00:25:00,21,8.95,835.5,0,23.8,0,3,25,1.2,20.04,0,0.08,0.0967,1.336,4.7817,0,1,400
2026-03-26 00:30:00,21,8.56,931.3,0,24.3,0,3,30,1.1,66.54,0,0.0733,0.0933,4.436,5.4357,0,1,395
