timestamp,cycle_id,distance_cm,weight_g,pir,fill_percent,hour,day_of_week,minute_of_day,delta_fill_3,delta_weight_3,pir_recent_3,time_to_full_minutes
2026-03-23 05:30:00,8,23.1,2964.9,0,48.5,5,0,330,1.5,28.8,1,195
2026-03-23 05:35:00,8,23.3,2994.3,0,49.7,5,0,335,2.6,-189.0,1,190
2026-03-23 05:40:00,8,23.5,3143.6,0,50.3,5,0,340,1.9,81.3,0,185
2026-03-23 05:45:00,8,22.4,3322.9,1,50.9,5,0,345,2.4,358.0,1,180
2026-03-23 05:50:00,8,21.2,3183.3,0,51.1,5,0,350,1.4,189.0,1,175
2026-03-23 05:55:00,8,21.5,3173.8,1,51.1,5,0,355,0.8,30.2,2,170
2026-03-23 06:00:00,8,20.9,3352.1,1,52.1,6,0,360,1.2,29.2,2,165
2026-03-23 06:05:00,8,22.9,3327.0,0,52.3,6,0,365,1.2,143.7,2,160
2026-03-23 06:10:00,8,21.8,3075.9,0,52.3,6,0,370,1.2,-97.9,1,155
2026-03-23 06:15:00,8,21.2,3223.9,1,53.0,6,0,375,0.9,-128.2,1,150
2026-03-23 06:20:00,8,21.2,3240.2,0,53.7,6,0,380,1.4,-86.8,1,145
2026-03-23 06:25:00,8,21.0,3610.7,1,54.5,6,0,385,2.2,534.8,2,140
2026-03-23 06:30:00,8,21.5,3346.3,0,54.6,6,0,390,1.6,122.4,1,135
2026-03-23 06:35:00,8,20.8,3478.9,0,54.7,6,0,395,1.0,238.7,1,130
2026-03-23 06:40:00,8,21.1,3524.5,1,55.9,6,0,400,1.4,-86.2,1,125
2026-03-23 06:45:00,8,20.9,3739.1,1,56.7,6,0,405,2.1,392.8,2,120
2026-03-23 06:50:00,8,20.2,3291.0,0,56.7,6,0,410,2.0,-187.9,2,115
2026-03-23 06:55:00,8,19.8,3705.5,0,57.0,6,0,415,1.1,181.0,1,110
2026-03-23 07:00:00,8,19.6,3809.0,0,57.6,7,0,420,0.9,69.9,0,105
2026-03-23 07:05:00,8,18.8,3723.2,1,58.7,7,0,425,2.0,432.2,1,100
2026-03-23 07:10:00,8,18.8,3720.5,0,58.9,7,0,430,1.9,15.0,1,95
2026-03-23 07:15:00,8,19.5,3685.6,0,59.8,7,0,435,2.2,-123.4,1,90
2026-03-23 07:20:00,8,18.5,3665.0,1,60.2,7,0,440,1.5,-58.2,1,85
2026-03-23 07:25:00,8,19.0,3728.7,0,61.6,7,0,445,2.7,8.2,1,80
2026-03-23 07:30:00,8,18.8,3893.0,1,63.3,7,0,450,3.5,207.4,2,75
2026-03-23 07:35:00,8,17.7,4045.7,0,64.7,7,0,455,4.5,380.7,1,70
2026-03-23 07:40:00,8,17.3,4203.7,1,66.5,7,0,460,4.9,475.0,2,65
2026-03-23 07:45:00,8,17.0,4190.4,1,67.7,7,0,465,4.4,297.4,2,60
2026-03-23 07:50:00,8,15.9,4292.5,1,69.2,7,0,470,4.5,246.8,3,55
2026-03-23 07:55:00,8,15.0,4442.1,1,71.0,7,0,475,4.5,238.4,3,50
2026-03-23 08:00:00,8,14.2,4634.1,1,72.8,8,0,480,5.1,443.7,3,45
2026-03-23 08:05:00,8,15.2,4757.1,1,73.5,8,0,485,4.3,464.6,3,40
2026-03-23 08:10:00,8,12.9,4796.0,1,74.0,8,0,490,3.0,353.9,3,35
2026-03-23 08:15:00,8,13.7,4631.4,1,74.9,8,0,495,2.1,-2.7,3,30
2026-03-23 08:20:00,8,12.9,4479.4,0,75.4,8,0,500,1.9,-277.7,2,25
2026-03-23 08:25:00,8,13.3,4675.9,1,77.0,8,0,505,3.0,-120.1,2,20
2026-03-23 08:30:00,8,13.3,4959.5,1,77.9,8,0,510,3.0,328.1,2,15
2026-03-23 08:35:00,8,13.3,4817.5,1,78.5,8,0,515,3.1,338.1,3,10
2026-03-23 08:40:00,8,12.3,4838.3,1,79.7,8,0,520,2.7,162.4,3,5
2026-03-23 08:45:00,8,11.2,5132.7,1,80.9,8,0,525,3.0,173.2,3,0
2026-03-23 08:50:00,9,37.6,705.3,0,10.2,8,0,530,0.0,0.0,0,300
2026-03-23 08:55:00,9,36.2,400.6,0,10.6,8,0,535,0.0,0.0,0,295
2026-03-23 09:00:00,9,37.0,605.9,0,10.6,9,0,540,0.0,0.0,0,290
2026-03-23 09:05:00,9,35.9,903.3,0,11.4,9,0,545,1.2,198.0,0,285
2026-03-23 09:10:00,9,36.0,793.9,1,11.9,9,0,550,1.3,393.3,1,280
2026-03-23 09:15:00,9,35.6,669.3,0,12.4,9,0,555,1.8,63.4,1,275
2026-03-23 09:20:00,9,35.7,1123.0,1,14.1,9,0,560,2.7,219.7,2,270
2026-03-23 09:25:00,9,35.9,609.5,0,14.5,9,0,565,2.6,-184.4,1,265
2026-03-23 09:30:00,9,35.0,1149.8,1,15.4,9,0,570,3.0,480.5,2,260
2026-03-23 09:35:00,9,35.1,1186.0,0,16.5,9,0,575,2.4,63.0,1,255
2026-03-23 09:40:00,9,35.3,1042.2,0,16.9,9,0,580,2.4,432.7,1,250
2026-03-23 09:45:00,9,34.1,895.8,0,17.2,9,0,585,1.8,-254.0,0,245
2026-03-23 09:50:00,9,33.6,1066.4,0,18.0,9,0,590,1.5,-119.6,0,240
2026-03-23 09:55:00,9,35.1,1242.3,0,18.6,9,0,595,1.7,200.1,0,235
2026-03-23 10:00:00,9,33.4,1257.0,0,18.8,10,0,600,1.6,361.2,0,230
2026-03-23 10:05:00,9,33.1,1299.3,0,19.9,10,0,605,1.9,232.9,0,225
2026-03-23 10:10:00,9,32.4,1273.5,1,20.4,10,0,610,1.8,31.2,1,220
2026-03-23 10:15:00,9,31.8,1315.0,0,20.7,10,0,615,1.9,58.0,1,215
2026-03-23 10:20:00,9,32.6,1862.4,1,21.9,10,0,620,2.0,563.1,2,210
2026-03-23 10:25:00,9,32.0,1133.6,1,21.9,10,0,625,1.5,-139.9,2,205
2026-03-23 10:30:00,9,34.1,1397.0,0,22.4,10,0,630,1.7,82.0,2,200
2026-03-23 10:35:00,9,32.5,1586.8,0,22.4,10,0,635,0.5,-275.6,1,195
2026-03-23 10:40:00,9,32.4,1254.3,0,22.6,10,0,640,0.7,120.7,0,190
2026-03-23 10:45:00,9,31.8,1344.9,0,23.1,10,0,645,0.7,-52.1,0,185
2026-03-23 10:50:00,9,32.3,1421.5,0,23.6,10,0,650,1.2,-165.3,0,180
2026-03-23 10:55:00,9,31.1,1510.8,0,24.7,10,0,655,2.1,256.5,0,175
2026-03-23 11:00:00,9,31.7,1808.7,1,25.2,11,0,660,2.1,463.8,1,170
2026-03-23 11:05:00,9,30.7,1638.5,1,26.7,11,0,665,3.1,217.0,2,165
2026-03-23 11:10:00,9,29.9,1501.8,0,26.8,11,0,670,2.1,-9.0,2,160
2026-03-23 11:15:00,9,30.0,1604.5,0,27.2,11,0,675,2.0,-204.2,1,155
2026-03-23 11:20:00,9,30.1,1946.1,0,27.5,11,0,680,0.8,307.6,0,150
2026-03-23 11:25:00,9,30.4,1910.8,1,28.1,11,0,685,1.3,409.0,1,145
2026-03-23 11:30:00,9,29.6,1530.0,0,28.1,11,0,690,0.9,-74.5,1,140
2026-03-23 11:35:00,9,29.4,1906.4,0,28.5,11,0,695,1.0,-39.7,1,135
2026-03-23 11:40:00,9,30.3,1974.3,1,29.6,11,0,700,1.5,63.5,1,130
2026-03-23 11:45:00,9,30.2,1842.6,1,29.9,11,0,705,1.8,312.6,2,125
2026-03-23 11:50:00,9,28.2,1919.4,0,30.1,11,0,710,1.6,13.0,2,120
2026-03-23 11:55:00,9,31.0,1773.1,0,30.6,11,0,715,1.0,-201.2,1,115
2026-03-23 12:00:00,9,28.8,2115.2,1,33.7,12,0,720,3.8,272.6,1,110
2026-03-23 12:05:00,9,28.1,2412.5,1,36.2,12,0,725,6.1,493.1,2,105
2026-03-23 12:10:00,9,27.1,2383.6,0,37.7,12,0,730,7.1,610.5,2,100
2026-03-23 12:15:00,9,26.7,2538.4,1,40.3,12,0,735,6.6,423.2,2,95
2026-03-23 12:20:00,9,27.3,2695.3,1,41.9,12,0,740,5.7,282.8,2,90
2026-03-23 12:25:00,9,25.0,3039.6,1,43.5,12,0,745,5.8,656.0,3,85
2026-03-23 12:30:00,9,25.9,2830.8,1,45.5,12,0,750,5.2,292.4,3,80
2026-03-23 12:35:00,9,23.5,3020.1,1,46.5,12,0,755,4.6,324.8,3,75
2026-03-23 12:40:00,9,22.9,3046.0,1,48.5,12,0,760,5.0,6.4,3,70
2026-03-23 12:45:00,9,21.8,3278.3,1,51.2,12,0,765,5.7,447.5,3,65
2026-03-23 12:50:00,9,21.0,3606.6,1,53.6,12,0,770,7.1,586.5,3,60
2026-03-23 12:55:00,9,19.9,3430.2,1,56.3,12,0,775,7.8,384.2,3,55
2026-03-23 13:00:00,9,19.3,3734.9,1,58.1,13,0,780,6.9,456.6,3,50
2026-03-23 13:05:00,9,17.7,3973.4,1,60.1,13,0,785,6.5,366.8,3,45
2026-03-23 13:10:00,9,18.9,3833.9,1,63.2,13,0,790,6.9,403.7,3,40
2026-03-23 13:15:00,9,16.9,4229.3,1,66.1,13,0,795,8.0,494.4,3,35
2026-03-23 13:20:00,9,16.7,4270.3,1,67.8,13,0,800,7.7,296.9,3,30
2026-03-23 13:25:00,9,15.9,4445.6,1,70.8,13,0,805,7.6,611.7,3,25
2026-03-23 13:30:00,9,14.4,4346.6,1,73.0,13,0,810,6.9,117.3,3,20
2026-03-23 13:35:00,9,13.7,4799.5,1,75.0,13,0,815,7.2,529.2,3,15
2026-03-23 13:40:00,9,14.6,4678.0,1,76.7,13,0,820,5.9,232.4,3,10
2026-03-23 13:45:00,9,13.2,5022.8,1,79.3,13,0,825,6.3,676.2,3,5
2026-03-23 13:50:00,9,11.7,5164.7,1,81.2,13,0,830,6.2,365.2,3,0
2026-03-23 13:55:00,10,35.3,1027.0,1,17.0,13,0,835,0.0,0.0,1,355
2026-03-23 14:00:00,10,33.8,1271.4,1,17.9,14,0,840,0.0,0.0,2,350
2026-03-23 14:05:00,10,33.5,1387.1,1,18.4,14,0,845,0.0,0.0,3,345
2026-03-23 14:10:00,10,34.2,1183.7,1,19.1,14,0,850,2.1,156.7,3,340
2026-03-23 14:15:00,10,33.4,1015.8,0,19.4,14,0,855,1.5,-255.6,2,335
2026-03-23 14:20:00,10,33.2,1301.5,1,20.3,14,0,860,1.9,-85.6,2,330
2026-03-23 14:25:00,10,33.9,1359.4,0,21.4,14,0,865,2.3,175.7,1,325
2026-03-23 14:30:00,10,32.0,1404.6,0,21.6,14,0,870,2.2,388.8,1,320
2026-03-23 14:35:00,10,32.9,1236.5,0,22.0,14,0,875,1.7,-65.0,0,315
2026-03-23 14:40:00,10,32.9,1425.4,0,22.6,14,0,880,1.2,66.0,0,310
2026-03-23 14:45:00,10,31.6,1562.0,1,22.9,14,0,885,1.3,157.4,1,305
2026-03-23 14:50:00,10,32.4,1468.9,0,23.2,14,0,890,1.2,232.4,1,300
2026-03-23 14:55:00,10,30.4,1422.5,1,24.5,14,0,895,1.9,-2.9,2,295
2026-03-23 15:00:00,10,31.1,1531.7,0,24.9,15,0,900,2.0,-30.3,1,290
2026-03-23 15:05:00,10,30.9,1533.8,0,25.5,15,0,905,2.3,64.9,1,285
2026-03-23 15:10:00,10,32.3,1513.0,0,25.5,15,0,910,1.0,90.5,0,280
2026-03-23 15:15:00,10,32.0,1902.1,0,25.8,15,0,915,0.9,370.4,0,275
2026-03-23 15:20:00,10,30.4,1659.3,0,26.4,15,0,920,0.9,125.5,0,270
2026-03-23 15:25:00,10,31.0,1409.8,0,27.0,15,0,925,1.5,-103.2,0,265
2026-03-23 15:30:00,10,31.5,1992.5,0,27.2,15,0,930,1.4,90.4,0,260
2026-03-23 15:35:00,10,31.0,2023.5,0,28.5,15,0,935,2.1,364.2,0,255
2026-03-23 15:40:00,10,29.5,1874.0,0,29.2,15,0,940,2.2,464.2,0,250
2026-03-23 15:45:00,10,30.5,1673.9,0,29.5,15,0,945,2.3,-318.6,0,245
2026-03-23 15:50:00,10,28.1,1729.3,0,30.0,15,0,950,1.5,-294.2,0,240
2026-03-23 15:55:00,10,30.6,1694.0,0,30.6,15,0,955,1.4,-180.0,0,235
2026-03-23 16:00:00,10,30.1,1957.8,1,31.8,16,0,960,2.3,283.9,1,230
2026-03-23 16:05:00,10,28.9,2199.8,0,32.1,16,0,965,2.1,470.5,1,225
2026-03-23 16:10:00,10,29.6,1800.7,0,32.1,16,0,970,1.5,106.7,1,220
2026-03-23 16:15:00,10,27.7,2210.6,0,32.5,16,0,975,0.7,252.8,0,215
2026-03-23 16:20:00,10,28.2,2248.7,1,33.7,16,0,980,1.6,48.9,1,210
2026-03-23 16:25:00,10,29.2,2097.6,0,34.1,16,0,985,2.0,296.9,1,205
2026-03-23 16:30:00,10,28.3,2294.3,0,35.2,16,0,990,2.7,83.7,1,200
2026-03-23 16:35:00,10,27.1,2219.2,0,35.3,16,0,995,1.6,-29.5,0,195
2026-03-23 16:40:00,10,27.6,2122.4,0,35.7,16,0,1000,1.6,24.8,0,190
2026-03-23 16:45:00,10,27.3,2060.9,0,36.3,16,0,1005,1.1,-233.4,0,185
2026-03-23 16:50:00,10,27.1,2096.4,0,36.3,16,0,1010,1.0,-122.8,0,180
2026-03-23 16:55:00,10,29.4,2392.4,0,36.6,16,0,1015,0.9,270.0,0,175
2026-03-23 17:00:00,10,27.1,2115.8,0,36.7,17,0,1020,0.4,54.9,0,170
2026-03-23 17:05:00,10,27.6,2324.4,0,36.9,17,0,1025,0.6,228.0,0,165
2026-03-23 17:10:00,10,27.4,2156.6,0,37.1,17,0,1030,0.5,-235.8,0,160
2026-03-23 17:15:00,10,27.6,2386.0,0,37.6,17,0,1035,0.9,270.2,0,155
2026-03-23 17:20:00,10,27.6,2367.9,0,38.4,17,0,1040,1.5,43.5,0,150
2026-03-23 17:25:00,10,27.5,2311.7,0,38.6,17,0,1045,1.5,155.1,0,145
2026-03-23 17:30:00,10,26.8,2514.4,0,39.3,17,0,1050,1.7,128.4,0,140
2026-03-23 17:35:00,10,26.2,2631.7,0,40.1,17,0,1055,1.7,263.8,0,135
2026-03-23 17:40:00,10,26.9,2573.5,0,40.5,17,0,1060,1.9,261.8,0,130
2026-03-23 17:45:00,10,26.4,2609.8,0,40.5,17,0,1065,1.2,95.4,0,125
2026-03-23 17:50:00,10,26.4,2559.7,0,40.6,17,0,1070,0.5,-72.0,0,120
2026-03-23 17:55:00,10,25.3,2611.5,0,40.6,17,0,1075,0.1,38.0,0,115
2026-03-23 18:00:00,10,23.7,2802.6,1,42.2,18,0,1080,1.7,192.8,1,110
2026-03-23 18:05:00,10,24.1,3020.3,1,44.3,18,0,1085,3.7,460.6,2,105
2026-03-23 18:10:00,10,23.5,2979.8,1,46.5,18,0,1090,5.9,368.3,3,100
2026-03-23 18:15:00,10,22.8,3307.5,1,49.4,18,0,1095,7.2,504.9,3,95
2026-03-23 18:20:00,10,22.1,3164.7,1,51.6,18,0,1100,7.3,144.4,3,90
2026-03-23 18:25:00,10,22.6,3466.0,1,53.6,18,0,1105,7.1,486.2,3,85
2026-03-23 18:30:00,10,20.2,3564.3,0,55.3,18,0,1110,5.9,256.8,2,80
2026-03-23 18:35:00,10,19.3,3459.0,1,56.9,18,0,1115,5.3,294.3,2,75
2026-03-23 18:40:00,10,19.1,3713.9,1,58.4,18,0,1120,4.8,247.9,2,70
2026-03-23 18:45:00,10,19.7,3837.8,1,59.9,18,0,1125,4.6,273.5,3,65
2026-03-23 18:50:00,10,18.7,3705.7,1,62.0,18,0,1130,5.1,246.7,3,60
2026-03-23 18:55:00,10,16.4,3692.1,1,63.4,18,0,1135,5.0,-21.8,3,55
2026-03-23 19:00:00,10,15.9,3963.1,0,64.6,19,0,1140,4.7,125.3,2,50
2026-03-23 19:05:00,10,17.3,4140.9,1,66.6,19,0,1145,4.6,435.2,2,45
2026-03-23 19:10:00,10,16.0,4110.1,0,67.7,19,0,1150,4.3,418.0,1,40
2026-03-23 19:15:00,10,15.8,4293.7,1,69.2,19,0,1155,4.6,330.6,2,35
2026-03-23 19:20:00,10,15.0,4536.5,0,70.6,19,0,1160,4.0,395.6,1,30
2026-03-23 19:25:00,10,14.7,4548.6,0,70.9,19,0,1165,3.2,438.5,1,25
2026-03-23 19:30:00,10,14.3,4525.5,1,73.3,19,0,1170,4.1,231.8,1,20
2026-03-23 19:35:00,10,13.1,4925.5,1,75.2,19,0,1175,4.6,389.0,2,15
2026-03-23 19:40:00,10,12.9,5116.9,1,77.8,19,0,1180,6.9,568.3,3,10
2026-03-23 19:45:00,10,13.0,4827.9,1,79.0,19,0,1185,5.7,302.4,3,5
2026-03-23 19:50:00,10,11.1,4963.7,1,80.6,19,0,1190,5.4,38.2,3,0
2026-03-23 19:55:00,11,36.1,532.0,1,12.4,19,0,1195,0.0,0.0,1,735
2026-03-23 20:00:00,11,35.3,690.6,1,13.1,20,0,1200,0.0,0.0,2,730
2026-03-23 20:05:00,11,34.3,652.9,0,13.1,20,0,1205,0.0,0.0,2,725
2026-03-23 20:10:00,11,34.2,977.5,0,13.5,20,0,1210,1.1,445.5,1,720
2026-03-23 20:15:00,11,35.2,1018.0,0,13.9,20,0,1215,0.8,327.4,0,715
2026-03-23 20:20:00,11,34.4,1072.2,1,15.6,20,0,1220,2.5,419.3,1,710
2026-03-23 20:25:00,11,34.1,1076.0,1,15.6,20,0,1225,2.1,98.5,2,705
2026-03-23 20:30:00,11,33.6,1163.4,0,15.9,20,0,1230,2.0,145.4,2,700
2026-03-23 20:35:00,11,35.1,966.5,0,16.9,20,0,1235,1.3,-105.7,1,695
2026-03-23 20:40:00,11,34.7,1056.1,0,17.7,20,0,1240,2.1,-19.9,0,690
2026-03-23 20:45:00,11,33.5,931.5,1,17.7,20,0,1245,1.8,-231.9,1,685
2026-03-23 20:50:00,11,33.8,1047.2,0,17.9,20,0,1250,1.0,80.7,1,680
2026-03-23 20:55:00,11,33.1,1395.1,0,18.1,20,0,1255,0.4,339.0,1,675
2026-03-23 21:00:00,11,34.0,1077.0,0,18.4,21,0,1260,0.7,145.5,0,670
2026-03-23 21:05:00,11,34.1,1296.3,1,19.6,21,0,1265,1.7,249.1,1,665
2026-03-23 21:10:00,11,33.6,1383.8,0,20.1,21,0,1270,2.0,-11.3,1,660
2026-03-23 21:15:00,11,32.1,1284.2,1,21.2,21,0,1275,2.8,207.2,2,655
2026-03-23 21:20:00,11,32.9,1392.3,0,21.9,21,0,1280,2.3,96.0,1,650
2026-03-23 21:25:00,11,32.6,1554.9,0,22.3,21,0,1285,2.2,171.1,1,645
2026-03-23 21:30:00,11,31.4,1294.7,0,22.3,21,0,1290,1.1,10.5,0,640
2026-03-23 21:35:00,11,31.9,1194.1,0,22.5,21,0,1295,0.6,-198.2,0,635
2026-03-23 21:40:00,11,31.7,1324.4,0,22.5,21,0,1300,0.2,-230.5,0,630
2026-03-23 21:45:00,11,32.6,1348.3,0,23.0,21,0,1305,0.7,53.6,0,625
2026-03-23 21:50:00,11,32.3,1325.2,0,23.0,21,0,1310,0.5,131.1,0,620
2026-03-23 21:55:00,11,30.7,1292.3,1,23.4,21,0,1315,0.9,-32.1,1,615
2026-03-23 22:00:00,11,30.7,1581.2,0,23.7,22,0,1320,0.7,232.9,1,610
2026-03-23 22:05:00,11,31.2,1621.8,1,23.8,22,0,1325,0.8,296.6,2,605
2026-03-23 22:10:00,11,30.2,1681.3,1,25.3,22,0,1330,1.9,389.0,2,600
2026-03-23 22:15:00,11,30.4,1544.8,0,25.4,22,0,1335,1.7,-36.4,2,595
2026-03-23 22:20:00,11,31.6,1709.7,0,25.4,22,0,1340,1.6,87.9,1,590
2026-03-23 22:25:00,11,31.4,1422.7,0,25.7,22,0,1345,0.4,-258.6,0,585
2026-03-23 22:30:00,11,30.1,1526.0,0,26.2,22,0,1350,0.8,-18.8,0,580
2026-03-23 22:35:00,11,32.1,1797.3,0,26.5,22,0,1355,1.1,87.6,0,575
2026-03-23 22:40:00,11,30.3,1474.3,0,26.6,22,0,1360,0.9,51.6,0,570
2026-03-23 22:45:00,11,31.3,1991.6,0,27.1,22,0,1365,0.9,465.6,0,565
2026-03-23 22:50:00,11,30.5,1731.3,0,27.6,22,0,1370,1.1,-66.0,0,560
2026-03-23 22:55:00,11,30.1,1665.3,0,27.7,22,0,1375,1.1,191.0,0,555
2026-03-23 23:00:00,11,28.7,1758.4,0,28.4,23,0,1380,1.3,-233.2,0,550
2026-03-23 23:05:00,11,29.0,1970.7,1,29.5,23,0,1385,1.9,239.4,1,545
2026-03-23 23:10:00,11,29.0,1948.9,0,29.8,23,0,1390,2.1,283.6,1,540
2026-03-23 23:15:00,11,27.7,2021.0,0,30.0,23,0,1395,1.6,262.6,1,535
2026-03-23 23:20:00,11,29.6,1856.7,1,30.3,23,0,1400,0.8,-114.0,1,530
2026-03-23 23:25:00,11,29.0,1898.9,0,30.9,23,0,1405,1.1,-50.0,1,525
2026-03-23 23:30:00,11,27.9,2106.6,0,31.1,23,0,1410,1.1,85.6,1,520
2026-03-23 23:35:00,11,28.9,1792.2,0,31.1,23,0,1415,0.8,-64.5,0,515
2026-03-23 23:40:00,11,29.7,1743.9,0,31.3,23,0,1420,0.4,-155.0,0,510
2026-03-23 23:45:00,11,29.2,2085.6,0,31.6,23,0,1425,0.5,-21.0,0,505
2026-03-23 23:50:00,11,28.0,1992.0,1,32.6,23,0,1430,1.5,199.8,1,500
2026-03-23 23:55:00,11,27.8,2165.6,1,32.8,23,0,1435,1.5,421.7,2,495
2026-03-24 00:00:00,11,28.7,2183.1,1,33.6,0,1,0,2.0,97.5,3,490
2026-03-24 00:05:00,11,27.3,2075.3,0,33.6,0,1,5,1.0,83.3,2,485
2026-03-24 00:10:00,11,28.4,1945.7,0,33.7,0,1,10,0.9,-219.9,1,480
2026-03-24 00:15:00,11,28.2,2263.4,0,33.8,0,1,15,0.2,80.3,0,475
2026-03-24 00:20:00,11,28.6,2280.1,0,33.9,0,1,20,0.3,204.8,0,470
2026-03-24 00:25:00,11,28.6,2226.1,0,34.2,0,1,25,0.5,280.4,0,465
2026-03-24 00:30:00,11,27.5,2541.2,0,34.5,0,1,30,0.7,277.8,0,460
2026-03-24 00:35:00,11,27.5,2172.5,0,34.8,0,1,35,0.9,-107.6,0,455
2026-03-24 00:40:00,11,27.4,2173.6,0,35.4,0,1,40,1.2,-52.5,0,450
2026-03-24 00:45:00,11,27.8,2082.8,1,35.4,0,1,45,0.9,-458.4,1,445
2026-03-24 00:50:00,11,28.6,2039.0,0,35.4,0,1,50,0.6,-133.5,1,440
2026-03-24 00:55:00,11,25.9,2388.4,0,35.8,0,1,55,0.4,214.8,1,435
2026-03-24 01:00:00,11,26.8,2315.9,1,36.3,1,1,60,0.9,233.1,1,430
2026-03-24 01:05:00,11,27.4,2407.7,1,36.3,1,1,65,0.9,368.7,2,425
2026-03-24 01:10:00,11,25.9,2411.7,1,37.6,1,1,70,1.8,23.3,3,420
2026-03-24 01:15:00,11,26.9,2320.9,0,37.7,1,1,75,1.4,5.0,2,415
2026-03-24 01:20:00,11,26.9,2463.0,0,38.3,1,1,80,2.0,55.3,1,410
2026-03-24 01:25:00,11,26.3,2635.3,0,39.0,1,1,85,1.4,223.6,0,405
2026-03-24 01:30:00,11,26.5,2386.0,0,39.0,1,1,90,1.3,65.1,0,400
2026-03-24 01:35:00,11,26.6,2705.1,1,39.5,1,1,95,1.2,242.1,1,395
2026-03-24 01:40:00,11,25.5,2415.1,0,40.0,1,1,100,1.0,-220.2,1,390
2026-03-24 01:45:00,11,25.4,2657.0,0,40.2,1,1,105,1.2,271.0,1,385
2026-03-24 01:50:00,11,25.4,2533.0,1,40.6,1,1,110,1.1,-172.1,1,380
2026-03-24 01:55:00,11,24.7,2725.2,0,41.5,1,1,115,1.5,310.1,1,375
2026-03-24 02:00:00,11,25.5,2907.5,0,41.7,2,1,120,1.5,250.5,1,370
2026-03-24 02:05:00,11,24.5,2294.2,0,42.2,2,1,125,1.6,-238.8,0,365
2026-03-24 02:10:00,11,24.9,2411.1,0,42.6,2,1,130,1.1,-314.1,0,360
2026-03-24 02:15:00,11,26.3,2502.3,0,42.6,2,1,135,0.9,-405.2,0,355
2026-03-24 02:20:00,11,25.5,2557.7,1,42.8,2,1,140,0.6,263.5,1,350
2026-03-24 02:25:00,11,24.3,2654.4,0,43.6,2,1,145,1.0,243.3,1,345
2026-03-24 02:30:00,11,25.6,2510.6,0,43.7,2,1,150,1.1,8.3,1,340
2026-03-24 02:35:00,11,24.9,2730.6,0,44.0,2,1,155,1.2,172.9,0,335
2026-03-24 02:40:00,11,24.7,2967.2,1,45.1,2,1,160,1.5,312.8,1,330
2026-03-24 02:45:00,11,25.0,2525.0,0,45.5,2,1,165,1.8,14.4,1,325
2026-03-24 02:50:00,11,23.2,3070.9,1,45.5,2,1,170,1.5,340.3,2,320
2026-03-24 02:55:00,11,25.3,2809.6,0,46.3,2,1,175,1.2,-157.6,1,315
2026-03-24 03:00:00,11,23.2,3073.8,0,46.6,3,1,180,1.1,548.8,1,310
2026-03-24 03:05:00,11,23.5,3048.3,0,46.8,3,1,185,1.3,-22.6,0,305
2026-03-24 03:10:00,11,22.5,3038.2,1,48.0,3,1,190,1.7,228.6,1,300
2026-03-24 03:15:00,11,23.1,3188.0,1,48.0,3,1,195,1.4,114.2,2,295
2026-03-24 03:20:00,11,22.5,3204.8,1,48.9,3,1,200,2.1,156.5,3,290
2026-03-24 03:25:00,11,23.5,2968.5,0,49.7,3,1,205,1.7,-69.7,2,285
2026-03-24 03:30:00,11,22.6,3115.3,0,50.3,3,1,210,2.3,-72.7,1,280
2026-03-24 03:35:00,11,22.7,3325.4,0,51.0,3,1,215,2.1,120.6,0,275
2026-03-24 03:40:00,11,21.4,3431.3,1,51.9,3,1,220,2.2,462.8,1,270
2026-03-24 03:45:00,11,21.0,3235.9,0,52.1,3,1,225,1.8,120.6,1,265
2026-03-24 03:50:00,11,20.5,3262.0,0,52.8,3,1,230,1.8,-63.4,1,260
2026-03-24 03:55:00,11,21.7,3151.2,0,53.2,3,1,235,1.3,-280.1,0,255
2026-03-24 04:00:00,11,20.7,3238.5,0,53.2,4,1,240,1.1,2.6,0,250
2026-03-24 04:05:00,11,21.7,3286.6,0,53.3,4,1,245,0.5,24.6,0,245
2026-03-24 04:10:00,11,21.0,3344.3,1,53.3,4,1,250,0.1,193.1,1,240
2026-03-24 04:15:00,11,21.7,3611.1,1,53.3,4,1,255,0.1,372.6,2,235
2026-03-24 04:20:00,11,20.8,3329.1,1,53.4,4,1,260,0.1,42.5,3,230
2026-03-24 04:25:00,11,20.5,3236.5,0,53.6,4,1,265,0.3,-107.8,2,225
2026-03-24 04:30:00,11,21.3,3572.5,1,54.4,4,1,270,1.1,-38.6,2,220
2026-03-24 04:35:00,11,20.9,3556.8,1,55.5,4,1,275,2.1,227.7,2,215
2026-03-24 04:40:00,11,19.8,3510.2,0,55.7,4,1,280,2.1,273.7,2,210
2026-03-24 04:45:00,11,20.6,3452.8,0,56.0,4,1,285,1.6,-119.7,1,205
2026-03-24 04:50:00,11,20.9,3552.2,0,56.7,4,1,290,1.2,-4.6,0,200
2026-03-24 04:55:00,11,20.3,3599.4,0,57.0,4,1,295,1.3,89.2,0,195
2026-03-24 05:00:00,11,20.0,3496.5,0,57.7,5,1,300,1.7,43.7,0,190
2026-03-24 05:05:00,11,19.8,3546.9,0,58.2,5,1,305,1.5,-5.3,0,185
2026-03-24 05:10:00,11,19.7,3656.9,0,58.2,5,1,310,1.2,57.5,0,180
2026-03-24 05:15:00,11,20.7,3587.1,0,58.2,5,1,315,0.5,90.6,0,175
